prompt_id,source,current_label,bucket,notes,prompt_preview
tc-low-0199,training_corpus.json,low,safe low-cost seed,handcrafted unambiguous low-tier -- Haiku route confirmed,Write a function to check if a string is a valid IPv4 address
tc-low-0200,training_corpus.json,low,safe low-cost seed,handcrafted unambiguous low-tier -- Haiku route confirmed,Implement a function to find the kth largest element in an array
tc-low-0201,training_corpus.json,low,safe low-cost seed,handcrafted unambiguous low-tier -- Haiku route confirmed,Create a function that calculates the compound interest annually
tc-low-0202,training_corpus.json,low,safe low-cost seed,handcrafted unambiguous low-tier -- Haiku route confirmed,Write a function to convert a string to lowercase
tc-low-0203,training_corpus.json,low,safe low-cost seed,handcrafted unambiguous low-tier -- Haiku route confirmed,Implement a function to find the first duplicate in an array
tc-low-0204,training_corpus.json,low,safe low-cost seed,handcrafted unambiguous low-tier -- Haiku route confirmed,Create a function that calculates the area of a trapezoid
tc-low-0205,training_corpus.json,low,safe low-cost seed,handcrafted unambiguous low-tier -- Haiku route confirmed,Write a function to check if a string is a valid MAC address
tc-low-0206,training_corpus.json,low,safe low-cost seed,handcrafted unambiguous low-tier -- Haiku route confirmed,Implement a function to find the missing number in an array
tc-low-0207,training_corpus.json,low,safe low-cost seed,handcrafted unambiguous low-tier -- Haiku route confirmed,Create a function that calculates the surface area of a cube
tc-low-0208,training_corpus.json,low,safe low-cost seed,handcrafted unambiguous low-tier -- Haiku route confirmed,Write a function to convert a string to uppercase
tc-low-0209,training_corpus.json,low,safe low-cost seed,handcrafted unambiguous low-tier -- Haiku route confirmed,Implement a function to find the most frequent word in a sentence
tc-low-0210,training_corpus.json,low,safe low-cost seed,handcrafted unambiguous low-tier -- Haiku route confirmed,Create a function that calculates the volume of a cylinder
tc-low-0211,training_corpus.json,low,safe low-cost seed,handcrafted unambiguous low-tier -- Haiku route confirmed,Write a function to check if a string is a valid time format
tc-low-0212,training_corpus.json,low,safe low-cost seed,handcrafted unambiguous low-tier -- Haiku route confirmed,Implement a function to find all prime numbers up to n
tc-low-0213,training_corpus.json,low,safe low-cost seed,handcrafted unambiguous low-tier -- Haiku route confirmed,Create a function that calculates the volume of a cone
tc-low-0214,training_corpus.json,low,safe low-cost seed,handcrafted unambiguous low-tier -- Haiku route confirmed,Write a function to check if a string is a valid date
tc-low-0215,training_corpus.json,low,safe low-cost seed,handcrafted unambiguous low-tier -- Haiku route confirmed,Implement a function to find the missing letter in a string
tc-low-0216,training_corpus.json,low,safe low-cost seed,handcrafted unambiguous low-tier -- Haiku route confirmed,Create a function that calculates the area of an ellipse
tc-low-0217,training_corpus.json,low,safe low-cost seed,handcrafted unambiguous low-tier -- Haiku route confirmed,Write a function to convert a string to kebab-case
tc-low-0218,training_corpus.json,low,safe low-cost seed,handcrafted unambiguous low-tier -- Haiku route confirmed,Create a function that calculates the surface area of a sphere
tc-low-0219,training_corpus.json,low,safe low-cost seed,handcrafted unambiguous low-tier -- Haiku route confirmed,Write a function to check if a string is a valid hexadecimal
tc-low-0220,training_corpus.json,low,safe low-cost seed,handcrafted unambiguous low-tier -- Haiku route confirmed,Implement a function to find the missing number in a sorted array
tc-low-0221,training_corpus.json,low,safe low-cost seed,handcrafted unambiguous low-tier -- Haiku route confirmed,Create a function that calculates the perimeter of a triangle
tc-low-0222,training_corpus.json,low,safe low-cost seed,handcrafted unambiguous low-tier -- Haiku route confirmed,Write a function to convert a string to snake_case
tc-low-0223,training_corpus.json,low,safe low-cost seed,handcrafted unambiguous low-tier -- Haiku route confirmed,Implement a function to find the intersection of multiple arrays
tc-low-0224,training_corpus.json,low,safe low-cost seed,handcrafted unambiguous low-tier -- Haiku route confirmed,Create a function that calculates the area of a regular polygon
tc-low-0225,training_corpus.json,low,safe low-cost seed,handcrafted unambiguous low-tier -- Haiku route confirmed,Write a function to check if a string is a valid IPv6 address
tc-low-0226,training_corpus.json,low,safe low-cost seed,handcrafted unambiguous low-tier -- Haiku route confirmed,Implement a function to find the first non-repeating character in a string
tc-low-0227,training_corpus.json,low,safe low-cost seed,handcrafted unambiguous low-tier -- Haiku route confirmed,Create a function that calculates the volume of a pyramid
tc-low-0228,training_corpus.json,low,safe low-cost seed,handcrafted unambiguous low-tier -- Haiku route confirmed,Write a function to check if a string is a valid email domain
tc-low-0229,training_corpus.json,low,safe low-cost seed,handcrafted unambiguous low-tier -- Haiku route confirmed,Implement a function to find the nth prime number
tc-low-0230,training_corpus.json,low,safe low-cost seed,handcrafted unambiguous low-tier -- Haiku route confirmed,Create a function that calculates the surface area of a cylinder
tc-low-0231,training_corpus.json,low,safe low-cost seed,handcrafted unambiguous low-tier -- Haiku route confirmed,Write a function to check if a string is a valid time in 12-hour format
tc-low-0232,training_corpus.json,low,safe low-cost seed,handcrafted unambiguous low-tier -- Haiku route confirmed,Implement a function to find the sum of odd numbers in an array
tc-low-0233,training_corpus.json,low,safe low-cost seed,handcrafted unambiguous low-tier -- Haiku route confirmed,Create a function that validates a UK postcode format
tc-low-0234,training_corpus.json,low,safe low-cost seed,handcrafted unambiguous low-tier -- Haiku route confirmed,Write a function to convert a string to lisp-case
tc-low-0235,training_corpus.json,low,safe low-cost seed,handcrafted unambiguous low-tier -- Haiku route confirmed,Implement a function to find the maximum subarray sum
tc-low-0236,training_corpus.json,low,safe low-cost seed,handcrafted unambiguous low-tier -- Haiku route confirmed,Create a function that calculates the volume of a rectangular prism
tc-low-0237,training_corpus.json,low,safe low-cost seed,handcrafted unambiguous low-tier -- Haiku route confirmed,Write a function to check if a string is a valid currency format
tc-low-0238,training_corpus.json,low,safe low-cost seed,handcrafted unambiguous low-tier -- Haiku route confirmed,Implement a function to find the longest word in a string
tc-low-0239,training_corpus.json,low,safe low-cost seed,handcrafted unambiguous low-tier -- Haiku route confirmed,Create a function that calculates the area of a rhombus
tc-low-0240,training_corpus.json,low,safe low-cost seed,handcrafted unambiguous low-tier -- Haiku route confirmed,Write a function to check if a string is a valid UUID version 4
tc-low-0241,training_corpus.json,low,safe low-cost seed,handcrafted unambiguous low-tier -- Haiku route confirmed,Implement a function to find the median of two sorted arrays
tc-low-0242,training_corpus.json,low,safe low-cost seed,handcrafted unambiguous low-tier -- Haiku route confirmed,Create a function that calculates the surface area of a cone
tc-low-0243,training_corpus.json,low,safe low-cost seed,handcrafted unambiguous low-tier -- Haiku route confirmed,Write a function to check if a string is a valid SSN format
tc-low-0244,training_corpus.json,low,safe low-cost seed,handcrafted unambiguous low-tier -- Haiku route confirmed,Implement a function to find the mode of an array of numbers
tc-low-0245,training_corpus.json,low,safe low-cost seed,handcrafted unambiguous low-tier -- Haiku route confirmed,Create a function that calculates the volume of a triangular prism
tc-low-0246,training_corpus.json,low,safe low-cost seed,handcrafted unambiguous low-tier -- Haiku route confirmed,Write a function to check if a string is a valid ISBN-10
tc-low-0247,training_corpus.json,low,safe low-cost seed,handcrafted unambiguous low-tier -- Haiku route confirmed,Implement a function to find the first repeating element in an array
tc-low-0248,training_corpus.json,low,safe low-cost seed,handcrafted unambiguous low-tier -- Haiku route confirmed,Create a function that calculates the area of a sector
tc-low-0249,training_corpus.json,low,safe low-cost seed,handcrafted unambiguous low-tier -- Haiku route confirmed,Write a function to check if a string is a valid RGB color
tc-low-0250,training_corpus.json,low,safe low-cost seed,handcrafted unambiguous low-tier -- Haiku route confirmed,Implement a function to find the smallest element in an array
tc-low-0251,training_corpus.json,low,safe low-cost seed,handcrafted unambiguous low-tier -- Haiku route confirmed,Write a Python function that returns the factorial of a non-negative integer.
tc-low-0252,training_corpus.json,low,safe low-cost seed,handcrafted unambiguous low-tier -- Haiku route confirmed,Reverse a string in JavaScript without using built-in reverse().
tc-low-0253,training_corpus.json,low,safe low-cost seed,handcrafted unambiguous low-tier -- Haiku route confirmed,Create a Bash one-liner to count the number of files in a directory.
tc-low-0254,training_corpus.json,low,safe low-cost seed,handcrafted unambiguous low-tier -- Haiku route confirmed,Write a SQL query to select all users created in the last 7 days.
tc-low-0255,training_corpus.json,low,safe low-cost seed,handcrafted unambiguous low-tier -- Haiku route confirmed,Implement fizzbuzz in Go.
tc-low-0256,training_corpus.json,low,safe low-cost seed,handcrafted unambiguous low-tier -- Haiku route confirmed,Write a C# method to check whether a number is even.
tc-low-0257,training_corpus.json,low,safe low-cost seed,handcrafted unambiguous low-tier -- Haiku route confirmed,Create a Java function to sum all integers in an array.
tc-low-0258,training_corpus.json,low,safe low-cost seed,handcrafted unambiguous low-tier -- Haiku route confirmed,Write a Ruby method that returns the longest word in a sentence.
tc-low-0259,training_corpus.json,low,safe low-cost seed,handcrafted unambiguous low-tier -- Haiku route confirmed,Implement a simple palindrome checker in Python.
tc-low-0260,training_corpus.json,low,safe low-cost seed,handcrafted unambiguous low-tier -- Haiku route confirmed,Write a PHP snippet to sanitize a string for HTML output.
tc-low-0261,training_corpus.json,low,safe low-cost seed,handcrafted unambiguous low-tier -- Haiku route confirmed,"Create a TypeScript interface for a User object with id, name, and email."
tc-low-0262,training_corpus.json,low,safe low-cost seed,handcrafted unambiguous low-tier -- Haiku route confirmed,Write a Kotlin function to swap two numbers.
tc-low-0263,training_corpus.json,low,safe low-cost seed,handcrafted unambiguous low-tier -- Haiku route confirmed,Implement a Rust function that returns the maximum of two integers.
tc-low-0264,training_corpus.json,low,safe low-cost seed,handcrafted unambiguous low-tier -- Haiku route confirmed,Write a C program to print numbers 1 through 100.
tc-low-0265,training_corpus.json,low,safe low-cost seed,handcrafted unambiguous low-tier -- Haiku route confirmed,Create a PowerShell script to read a text file line by line.
